feature,class
"[-5.8600543e+02  6.2694187e+01 -4.9813240e+01  1.2281358e+01
 -3.2995682e+01 -6.5851903e-01 -3.0891972e+01 -2.0721878e+01
 -2.5016268e+01 -1.3644258e+01 -1.2256908e+01 -1.3915510e+01
 -8.6843424e+00 -1.9474819e+01 -1.0213782e+00 -1.4650531e+01
 -4.3759556e+00 -3.0487165e+00 -4.7198930e+00 -8.5335026e+00
 -7.0257578e+00  7.7182728e-01 -4.6555238e+00  4.4428763e+00
 -1.8225976e+00 -4.3079928e-01 -1.2385855e+00 -1.0116557e+00
 -1.7512796e+00 -1.8295026e+00 -7.8875732e-01  1.7017104e-01
  4.3767214e+00  9.8964727e-01  5.6928496e+00  5.3317342e+00
  8.1646872e+00  8.3696375e+00  9.6031313e+00  6.5640049e+00]",dislike_to_learn
"[-7.4259515e+02  8.1123520e+01 -2.3488144e+01  1.7570684e+01
 -3.4874557e+01  7.4034572e+00 -2.5336349e+01 -3.2902400e+00
 -1.5825500e+01 -1.0978222e+01 -1.0428279e+01 -2.0037861e+01
 -1.3264015e+01 -2.0204178e+01 -5.0369768e+00 -1.8216152e+01
 -7.3260279e+00 -1.4185784e+01 -9.1458454e+00 -7.2274966e+00
 -9.2897816e+00 -3.6716595e+00 -6.9635935e+00  9.7536437e-02
 -5.7806211e+00  1.5843116e+00 -8.9736634e-01  3.7615826e+00
  5.1435051e+00  7.5027456e+00  9.4183836e+00  6.5622501e+00
  9.1077394e+00  4.3315191e+00  7.0984020e+00  2.6488218e+00
  5.2092781e+00  2.3270600e+00  3.3997960e+00  3.9655020e+00]",dislike_to_learn
"[-7.7134998e+02  6.5515640e+01 -2.7721319e+01  3.3115318e+01
 -3.1572983e+01  1.6476334e+01 -2.8390923e+01  1.1916418e+00
 -1.9227295e+01 -1.1958206e+01 -9.9756975e+00 -1.9762592e+01
 -7.8154435e+00 -1.9584345e+01 -3.2314312e+00 -1.6757847e+01
 -4.1135345e+00 -1.1573051e+01 -6.3161459e+00 -8.8169022e+00
 -7.6011028e+00 -3.1780808e+00 -7.9905190e+00  3.9575174e+00
 -4.5250325e+00  1.3858087e+00 -2.8242583e+00  2.2660301e+00
  4.5758036e-01  2.1282542e+00  4.7156725e+00  5.1376214e+00
  9.9683828e+00  6.9728937e+00  1.1505506e+01  4.7668710e+00
  8.3532753e+00  3.7197199e+00  4.9212518e+00  4.3798456e+00]",dislike_to_learn
"[-7.6673883e+02  6.2032551e+01 -3.5783722e+01  3.0256990e+01
 -3.4295586e+01  1.6544737e+01 -3.5774647e+01  1.1031029e+00
 -2.2154825e+01 -1.0225914e+01 -7.5727506e+00 -1.8059509e+01
 -5.1562128e+00 -1.7622812e+01 -2.9407963e-01 -1.6056631e+01
 -2.9485738e-01 -1.1737996e+01 -3.3777616e+00 -5.9038739e+00
 -5.9624395e+00  1.6085349e+00 -5.7611094e+00  2.7095239e+00
 -6.0405564e+00  4.1795821e+00 -6.6018969e-01  6.5981774e+00
  6.7046275e+00  6.3408918e+00  4.3832946e+00 -2.1789709e-01
  2.7776222e+00 -1.2276170e+00  6.0127783e+00  2.6220000e+00
  5.5598302e+00  2.2482423e-01  2.7487509e+00  3.7175956e+00]",dislike_to_learn
"[-724.21405     63.62296    -22.91473     17.300865   -28.164747
    2.284382   -27.82236     -4.760097   -18.181276   -17.749466
  -11.751497   -18.425411   -13.379035   -20.472042    -9.024008
  -17.641178    -4.2294083   -8.158382    -6.1635303   -6.024673
   -6.0507264   -1.176709    -6.1714892    1.9877731   -1.5524461
    5.107833     3.9022367    5.237416     3.787776     2.392941
    3.8889618    3.0536296    5.8980002    2.5889285    5.048374
    1.7717906    5.298886     4.508674     4.641768     4.726875 ]",dislike_to_learn
"[-7.4105841e+02  5.4327003e+01 -2.0154291e+01  1.7701654e+01
 -2.2472755e+01  1.7482260e+00 -2.2592096e+01 -8.6414251e+00
 -1.6879925e+01 -1.1003080e+01 -1.0752782e+01 -1.4890155e+01
 -9.1708670e+00 -1.7359056e+01 -5.9093137e+00 -1.5236834e+01
 -5.2500305e+00 -8.5565090e+00 -7.7236471e+00 -5.8299689e+00
 -7.2124772e+00 -4.0723758e+00 -5.8985434e+00  6.8315017e-01
 -3.4434433e+00  2.2019265e+00  1.1684980e+00  4.0106726e+00
  2.6632912e+00  9.4642293e-01  4.3683152e+00  2.6497004e+00
  5.8511386e+00  5.5189266e+00  6.9456596e+00  4.1141076e+00
  6.1065965e+00  4.1949916e+00  3.9952173e+00  3.4060163e+00]",dislike_to_learn
"[-7.02929016e+02  5.36886482e+01 -3.44788857e+01  1.47826643e+01
 -2.86888924e+01  5.34405613e+00 -2.82630959e+01 -1.17780066e+01
 -2.31254883e+01 -1.19791918e+01 -1.03715191e+01 -1.88364315e+01
 -8.91560650e+00 -1.79779911e+01 -2.70590067e+00 -1.44677515e+01
 -5.34939671e+00 -6.50737143e+00 -3.91901827e+00 -4.26480961e+00
 -5.04580021e+00  2.15860128e+00 -2.26661611e+00  2.89450550e+00
 -8.42593074e-01  2.60690546e+00 -6.15091860e-01  2.57961631e+00
 -5.99312901e-01 -2.15184402e+00  1.96867597e+00  1.56046200e+00
  4.27264738e+00  1.57777560e+00  3.63707232e+00  7.58742094e-01
  3.29656935e+00  2.18448830e+00  3.69634771e+00  4.09415388e+00]",dislike_to_learn
"[-7.4195422e+02  7.4067024e+01 -3.1707367e+01  2.6187696e+01
 -3.4497826e+01  1.0473684e+01 -3.3171528e+01 -6.4756832e+00
 -2.4286139e+01 -1.5327589e+01 -9.2831764e+00 -1.9547045e+01
 -7.0669589e+00 -1.7482269e+01 -3.1113417e+00 -1.6895432e+01
 -5.2009139e+00 -1.1257111e+01 -5.1615992e+00 -5.9239249e+00
 -5.5544434e+00  1.5353316e+00 -5.4326148e+00  2.5273066e+00
 -3.6134248e+00  3.2606535e+00 -1.3936814e+00  2.8392303e+00
  1.9805478e+00  1.5013516e+00  2.3510387e+00  1.0541549e+00
  5.2598124e+00  7.3999864e-01  7.0433445e+00  3.8406038e+00
  6.1083603e+00  4.0108995e+00  5.7284007e+00  4.2353745e+00]",dislike_to_learn
"[-7.80469971e+02  6.95675583e+01 -4.14295616e+01  3.67865677e+01
 -4.07995033e+01  2.03307476e+01 -3.64017258e+01  4.20111656e+00
 -1.91681767e+01 -5.97613096e+00 -9.99102974e+00 -1.96801624e+01
 -4.88786840e+00 -1.88717670e+01 -1.70470786e+00 -1.73665829e+01
  8.44563782e-01 -1.12927237e+01 -1.93001568e+00 -5.84126854e+00
 -2.67815089e+00 -2.49667931e+00 -4.77902651e+00  5.52013063e+00
 -6.35702467e+00  4.31986094e+00 -5.85404730e+00  2.49265194e+00
 -5.79517305e-01  3.15010691e+00  2.99077606e+00  2.29767013e+00
  4.92271185e+00 -1.47197723e-01  6.85107803e+00  1.14584364e-01
  6.10321426e+00  1.64766967e+00  6.07865381e+00  4.70735502e+00]",dislike_to_learn
"[-6.9891455e+02  8.3784584e+01 -1.0791884e+01  3.2809116e+01
 -2.4432678e+01  1.5312353e+00 -3.0056778e+01 -1.3370330e+01
 -3.0800371e+01 -2.3382256e+01 -2.4610249e+01 -2.6435724e+01
 -1.4620384e+01 -2.6624983e+01 -1.0126951e+01 -1.9090103e+01
 -5.6222672e+00 -9.8506575e+00 -7.0833387e+00 -5.7182035e+00
 -6.1145134e+00  3.5164440e-01 -3.3435199e+00  4.5333986e+00
  3.7460902e-01  5.4563775e+00  1.8354553e+00  5.1383910e+00
  3.5583084e+00  3.8411782e+00  5.7585998e+00  3.3744636e+00
  7.0043802e+00  2.8412018e+00  6.1254926e+00  4.0870590e+00
  6.3722377e+00  3.4688642e+00  4.4547377e+00  3.8622932e+00]",dislike_to_learn
"[-6.94776306e+02  5.33300323e+01 -1.34023209e+01  8.51377869e+00
 -9.83456612e+00 -4.87940836e+00 -1.40419216e+01 -1.17381926e+01
 -1.71389713e+01 -1.66902180e+01 -1.05795097e+01 -1.20994949e+01
 -1.38211651e+01 -1.55550203e+01 -6.41111231e+00 -1.06288557e+01
 -8.04106426e+00 -5.25221157e+00 -4.42919350e+00 -2.37571120e+00
 -3.03221178e+00 -1.08477905e-01  3.60941947e-01  1.20660758e+00
 -1.45562458e+00  4.50572371e-01  1.67140037e-01  1.19483078e+00
  4.07218790e+00  2.85433269e+00  3.63610697e+00  2.77724552e+00
  4.32777643e+00  4.33988047e+00  3.82145286e+00  4.52067566e+00
  3.48702741e+00  3.57515645e+00  3.72095299e+00  2.34601045e+00]",dislike_to_learn
"[-6.9979578e+02  6.5028465e+01 -1.8592764e+01  1.8807711e+01
 -1.3882519e+01  3.2404773e+00 -2.1933910e+01 -1.8417562e+01
 -2.3640030e+01 -1.9799173e+01 -1.9100389e+01 -2.1557314e+01
 -1.3727527e+01 -2.1564009e+01 -9.4040003e+00 -1.3286807e+01
 -9.2789831e+00 -9.2730217e+00 -5.7137017e+00 -4.2369709e+00
 -5.5263615e+00  9.1112047e-01 -2.1431677e+00  2.0193489e+00
  2.8372103e-01  1.7055773e+00  8.1541651e-01  2.3479590e+00
  2.5068800e+00  2.0250969e+00  3.7977695e+00  3.4168534e+00
  6.9418397e+00  4.8869481e+00  6.3251514e+00  4.0234694e+00
  6.7239933e+00  7.8532171e+00  4.8224483e+00  5.6215787e+00]",dislike_to_learn
"[-7.5519116e+02  7.3080673e+01 -2.5819544e+01  1.9927914e+01
 -3.1194939e+01  7.9491053e+00 -2.6692705e+01 -2.9928415e+00
 -1.8581724e+01 -1.3154243e+01 -9.9615622e+00 -1.8166912e+01
 -8.4147491e+00 -1.7588556e+01 -3.1194694e+00 -1.5804734e+01
 -5.7371616e+00 -1.1061075e+01 -7.9273477e+00 -5.9156499e+00
 -5.8965969e+00 -2.7797096e+00 -5.6531792e+00  3.0785503e+00
 -4.8818836e+00  2.2124996e+00  3.3291200e-01  3.1720774e+00
  2.0236475e+00  2.7700725e+00  4.8446293e+00  1.9122016e+00
  6.0023689e+00  4.4257765e+00  8.0654659e+00  3.7151380e+00
  6.3128204e+00  3.9230602e+00  5.3114233e+00  4.9723649e+00]",dislike_to_learn
"[-731.7694      76.5206     -30.696606    16.389486   -32.14118
   -1.7361878  -30.417406    -4.8695107  -20.305384   -13.707089
  -11.833561   -18.244802    -7.62354    -17.281458    -4.6461926
  -16.101198    -3.9586823  -10.203373    -5.678594    -2.8085718
   -6.598163    -4.090672    -6.9805984    2.156157    -3.609916
    3.5890782    2.5750678    6.797602     7.3710976    8.857579
    8.811802     3.377803     7.134267     2.7051897    6.2573376
    4.9029126    7.0720873    3.6566434    2.9822333    3.1444988]",dislike_to_learn
"[-7.0091486e+02  8.7611778e+01 -5.5030556e+01  1.6678942e+01
 -3.7018658e+01  7.5256176e+00 -3.6822868e+01 -9.3363552e+00
 -1.9884966e+01 -1.1344679e+01 -1.3974827e+01 -2.1542728e+01
 -6.8263664e+00 -1.6349916e+01 -2.6563189e+00 -1.9617435e+01
 -2.2152915e+00 -7.9542384e+00 -7.6328745e+00 -7.9910870e+00
 -5.1019621e+00  1.3411766e+00 -4.5243921e+00  2.8962965e+00
 -2.1274643e+00  6.9238100e+00 -4.0214345e-01  2.4770076e+00
  1.6879872e+00  4.1472473e+00  4.3336310e+00 -9.5139045e-01
  2.5739913e+00  6.7824632e-01  7.5261879e+00  1.6288844e+00
  4.4062319e+00  3.0780792e+00  4.5087676e+00  2.0687778e+00]",dislike_to_learn
"[-7.0494489e+02  6.1114559e+01 -1.9376839e+01  1.5914261e+01
 -2.1698027e+01 -4.6222004e-01 -2.5272879e+01 -1.2186845e+01
 -2.3393654e+01 -1.8109720e+01 -1.3287858e+01 -1.8545696e+01
 -9.9092655e+00 -1.8282743e+01 -5.4415870e+00 -1.2636314e+01
 -7.6447706e+00 -7.0200295e+00 -6.0429378e+00 -5.9253683e+00
 -5.6298189e+00 -1.5531625e+00 -5.5964456e+00  1.0012697e+00
 -1.7625167e+00  2.2304790e+00  9.1185272e-01  2.8025601e+00
  3.3358603e+00  1.8803495e+00  4.1741638e+00  2.4147780e+00
  4.5964909e+00  1.8887111e+00  5.8550668e+00  4.6915588e+00
  4.4922757e+00  4.9375763e+00  4.0859580e+00  3.9100957e+00]",dislike_to_learn
"[-7.1389148e+02  5.4900597e+01 -2.1121342e+01  1.9865862e+01
 -2.2436895e+01 -2.1042745e+00 -2.6592093e+01 -1.1603658e+01
 -2.0428625e+01 -1.4893147e+01 -1.1676385e+01 -1.5870565e+01
 -7.5020843e+00 -1.4085076e+01 -5.5510764e+00 -1.3810651e+01
 -5.1312699e+00 -9.5461779e+00 -5.7867064e+00 -3.0126941e+00
 -6.2477498e+00 -1.8868030e+00 -4.0094185e+00  5.1894948e-02
 -2.6924977e+00  1.2855099e+00 -1.8290700e+00  1.7398624e+00
  1.6549633e+00  5.3037149e-01  3.4894829e+00  1.2710658e+00
  3.6383197e+00  3.7845652e+00  4.8035455e+00  1.2915709e+00
  2.8307161e+00  2.0878863e+00  3.1988006e+00  3.6715124e+00]",dislike_to_learn
"[-7.5159259e+02  6.0163040e+01 -2.9231327e+01  2.1807907e+01
 -3.1456106e+01  7.2430034e+00 -2.8868841e+01 -5.9535532e+00
 -2.1247702e+01 -1.2880687e+01 -1.0664341e+01 -1.7166550e+01
 -5.2596335e+00 -1.6867977e+01 -6.3566989e-01 -1.1502774e+01
 -3.4330590e+00 -7.2898483e+00 -3.0492268e+00 -5.1968770e+00
 -5.1681442e+00  1.3990345e+00 -3.9945009e+00  9.0228200e-01
 -4.2109199e+00  1.3878729e+00 -1.8754237e+00  2.8335879e+00
  1.8921546e+00  4.3305526e+00  3.8411264e+00  5.9217393e-01
  4.7929482e+00  1.4390421e+00  5.6398339e+00  2.0606894e+00
  5.3387213e+00  2.7286565e+00  4.0920324e+00  3.5329819e+00]",dislike_to_learn
"[-7.5370123e+02  6.7127708e+01 -3.4124241e+01  3.2514877e+01
 -3.5104317e+01  1.1611933e+01 -3.7698227e+01 -9.5534587e-01
 -2.4096342e+01 -6.1127815e+00 -1.3033744e+01 -1.7518831e+01
 -6.2484155e+00 -2.3068138e+01  8.0708224e-01 -1.9209438e+01
 -2.3690434e-01 -1.2585118e+01 -3.7358954e+00 -6.0538015e+00
 -8.1098108e+00 -1.1625597e-01 -5.7752228e+00  4.1987004e+00
 -5.9272189e+00  4.9856682e+00 -3.2608058e+00  3.6013718e+00
  1.6538277e+00  1.6965899e+00  4.4753885e+00  1.0571197e+00
  6.2775736e+00  2.2860632e+00  7.4242043e+00  1.7402232e+00
  7.0457134e+00  4.3995113e+00  6.3398814e+00  5.5584035e+00]",dislike_to_learn
"[-694.78204     69.34665    -42.891075    11.561342   -25.549335
   -1.1845129  -31.34105    -17.939856   -20.162004   -10.949573
  -16.199331   -19.43342     -3.2948956  -13.065918    -5.11123
  -16.607487    -2.9579587   -1.5653911   -6.512111    -8.694277
   -5.145745     0.8341158   -6.232534    -2.2402928   -4.1075554
    4.6149273    2.7090175    1.5449781    1.0682874    2.076346
    2.6366947   -0.8457051    2.6985333    3.0732563    8.991046
    5.0511265    5.3847013    4.6322737    4.5093484    3.8905203]",dislike_to_learn
"[-7.3497711e+02  8.0255043e+01 -2.9776525e+01  2.2520859e+01
 -3.8855774e+01  1.2331114e+01 -3.0858442e+01 -5.5981607e+00
 -2.3259226e+01 -1.4012627e+01 -1.0772537e+01 -1.9376268e+01
 -5.7350478e+00 -2.0970659e+01 -6.7683802e+00 -1.6596754e+01
 -5.4657202e+00 -1.2736995e+01 -5.2230792e+00 -6.3012419e+00
 -5.2021780e+00 -1.5377082e-01 -6.2217002e+00  4.5841150e+00
 -4.5782175e+00  1.2606552e+00 -2.0313985e+00  2.1667473e+00
  1.1851734e+00  4.4654937e+00  5.9368372e+00  1.0545514e+00
  4.9616003e+00  1.7067081e+00  7.3749413e+00  3.4717669e+00
  7.6351819e+00  4.5313859e+00  4.7662654e+00  6.0168486e+00]",dislike_to_learn
"[-7.3041327e+02  6.9152359e+01 -3.4686974e+01  2.7371937e+01
 -2.9686768e+01  8.3705530e+00 -3.0081654e+01  1.3633327e-02
 -2.2489876e+01 -1.7285379e+01 -1.2397319e+01 -2.1182154e+01
 -1.0140417e+01 -2.0996819e+01 -3.6125216e+00 -1.5642566e+01
 -4.0274467e+00 -1.0756530e+01 -4.7039022e+00 -5.7364450e+00
 -8.3012857e+00 -2.0340536e+00 -6.2455349e+00  3.1035287e+00
 -3.5071487e+00  3.9498563e+00  5.0310707e-01  4.0912037e+00
  1.5498092e+00  1.2267371e+00  3.0552762e+00  2.2066984e+00
  7.1626315e+00  1.3845807e+00  7.3298469e+00  4.5757155e+00
  6.9482708e+00  4.9984303e+00  4.5551734e+00  4.1083469e+00]",dislike_to_learn
"[-6.7479846e+02  6.6111015e+01 -2.8311241e+01  9.2934761e+00
 -3.1560799e+01 -6.9827032e+00 -2.5744518e+01 -2.0180967e+01
 -2.0740829e+01 -1.3063678e+01 -1.3930312e+01 -1.2750680e+01
 -8.7589827e+00 -1.8833282e+01 -4.4133515e+00 -1.4243083e+01
 -6.3115735e+00 -2.5995207e+00 -2.9131250e+00 -4.0125380e+00
 -3.6645412e+00  1.4027978e-01 -4.7892194e+00  2.0599852e+00
 -3.1614915e-01  1.5919776e+00 -3.3021349e-01  1.0132548e+00
  2.9151585e+00  2.3111560e+00  3.5647275e+00  3.9706280e+00
  5.8714113e+00  1.9661578e+00  6.8821874e+00  6.8363943e+00
  5.4480977e+00  4.0587153e+00  2.9940536e+00  3.5264392e+00]",dislike_to_learn
"[-7.5028412e+02  8.0359985e+01 -2.3763821e+01  3.4630127e+01
 -2.9852398e+01  1.6946630e+01 -2.9432535e+01 -4.1388593e+00
 -2.4678461e+01 -1.5656079e+01 -1.5043311e+01 -2.2222643e+01
 -1.2223118e+01 -2.3004778e+01 -3.0520523e+00 -2.0093458e+01
 -4.0646214e+00 -9.1351662e+00 -6.4810348e+00 -6.0062709e+00
 -2.5295801e+00  2.9059157e-01 -6.2525330e+00  1.5309114e+00
 -6.0851088e+00  3.3645248e+00 -4.4814773e+00  1.0092829e+00
 -9.5571256e-01 -1.3707199e+00  1.3012731e+00  4.8778176e-01
  5.8694258e+00  1.4008451e+00  7.9001865e+00  4.4344268e+00
  8.9701939e+00  6.6416144e+00  6.6800280e+00  5.9903769e+00]",dislike_to_learn
"[-7.59235168e+02  5.56255913e+01 -2.10014973e+01  2.52308941e+01
 -2.75068512e+01  1.10498295e+01 -2.50538960e+01 -1.90996623e+00
 -1.65195675e+01 -1.01521645e+01 -9.28000355e+00 -1.69763088e+01
 -7.23287153e+00 -1.73015995e+01 -4.30102491e+00 -1.60750256e+01
 -5.40721655e+00 -1.14914474e+01 -5.87097216e+00 -6.37797213e+00
 -8.46679401e+00 -2.49849582e+00 -5.22708750e+00  1.04804778e+00
 -5.09582329e+00  1.93257344e+00 -3.70099378e+00  7.34219491e-01
  1.40944052e+00  1.29491675e+00  3.41519785e+00  1.23718500e+00
  6.45269060e+00  4.62399149e+00  7.60124779e+00  3.79904985e+00
  5.25546837e+00  3.29607534e+00  6.09081125e+00  8.00542736e+00]",dislike_to_learn
"[-676.75275      53.627625    -41.696133     11.681369    -22.709827
   -2.3768656   -20.961903     -9.280342    -17.950468    -11.564945
  -10.752882    -14.11098      -9.343398    -17.02613      -7.3272715
  -17.602383     -6.607539     -7.772079     -6.695404     -4.078232
   -5.291801     -2.8163314    -4.9730525     1.2735903    -1.299054
    4.068863      2.1564817     2.7752545     2.565701      2.314188
    3.411977      2.5904152     5.029496      3.0509899     4.502434
    0.98812413    4.1916018     3.1758194     2.7930186     3.5669434 ]",dislike_to_learn
"[-6.48401001e+02  7.78189316e+01 -5.98054771e+01  1.53457203e+01
 -3.20053139e+01  4.93286085e+00 -3.70971184e+01 -1.23430653e+01
 -2.20367489e+01 -1.15956745e+01 -1.73725948e+01 -2.35823212e+01
 -6.30231571e+00 -1.77625122e+01 -6.72848892e+00 -2.21238747e+01
 -3.75083184e+00 -8.74456120e+00 -7.60616159e+00 -9.60717392e+00
 -9.93890381e+00 -1.40819833e-01 -5.44471502e+00  7.88430691e-01
 -3.35762239e+00  8.25190830e+00  6.11985588e+00  5.80797148e+00
  3.23310280e+00  5.80385113e+00  6.40940332e+00 -4.02048439e-01
  1.27270475e-01 -2.52744466e-01  7.14751339e+00  1.88180292e+00
  3.96501017e+00  2.10990834e+00  4.10516262e+00  3.35093880e+00]",dislike_to_learn
"[-7.1058929e+02  6.4999947e+01 -2.2937260e+01  1.9739946e+01
 -2.3994818e+01 -6.6380090e-01 -3.0311548e+01 -1.0805033e+01
 -1.7364672e+01 -1.3674339e+01 -1.1580898e+01 -1.5969479e+01
 -7.9944730e+00 -1.8939081e+01 -8.6716700e+00 -1.6641933e+01
 -8.9193287e+00 -1.2420316e+01 -9.9399672e+00 -7.5555100e+00
 -8.4561262e+00 -4.8395114e+00 -6.3128018e+00 -2.6945227e-01
 -3.2977543e+00  5.1407981e+00  3.5000355e+00  5.9499774e+00
  6.2720842e+00  4.1686087e+00  3.8021910e+00  2.7292547e+00
  8.5514336e+00  7.2855120e+00  1.0692156e+01  7.2918334e+00
  6.5308251e+00  4.6740508e+00  3.7630646e+00  2.8745270e+00]",dislike_to_learn
"[-6.8879327e+02  4.8120255e+01 -3.7307743e+01  1.2845339e+01
 -2.1824591e+01 -3.0944817e+00 -1.6953945e+01 -6.8723364e+00
 -1.8503605e+01 -1.0582916e+01 -9.9433212e+00 -1.5472719e+01
 -8.4955683e+00 -1.5587945e+01 -4.7366490e+00 -1.4069242e+01
 -8.1943846e+00 -7.8622904e+00 -6.6754117e+00 -3.5001822e+00
 -4.1819687e+00 -1.6221589e+00 -2.8692410e+00 -4.9001058e-03
 -2.0061908e+00  3.3205888e+00  2.4899497e+00  4.5021186e+00
  2.8936200e+00  6.1373270e-01  2.6534097e+00  1.3342789e+00
  2.6978531e+00  2.6976101e+00  2.6775789e+00  1.7539496e+00
  4.1996851e+00  3.1086085e+00  4.4815841e+00  4.0413713e+00]",dislike_to_learn
"[-7.5260675e+02  7.2345627e+01 -3.3106544e+01  2.7927332e+01
 -3.7858101e+01  1.2962137e+01 -2.7859552e+01  7.8965032e-01
 -2.2571236e+01 -9.8015862e+00 -1.1112929e+01 -1.9555696e+01
 -5.1444893e+00 -2.0821976e+01 -4.8813658e+00 -1.7617882e+01
 -1.9930702e+00 -1.0065525e+01 -5.8793478e+00 -8.1443596e+00
 -7.2019010e+00 -2.5097311e+00 -5.1250091e+00  3.7110250e+00
 -4.4332762e+00  4.3199496e+00 -3.6589918e+00  1.1142769e+00
 -8.8778979e-01  8.2571656e-01  2.1227283e+00  7.0116460e-01
  5.0980649e+00  1.8191253e+00  7.9838352e+00  3.2473805e+00
  8.1101885e+00  5.4161820e+00  8.5209274e+00  7.4141426e+00]",dislike_to_learn
"[-7.06226746e+02  6.48818130e+01 -1.94791107e+01  1.35508900e+01
 -2.01751175e+01  3.02889490e+00 -2.59569035e+01 -9.50443745e+00
 -1.69015427e+01 -1.41162405e+01 -1.30395651e+01 -1.89135551e+01
 -1.24481258e+01 -1.97128029e+01 -7.58917475e+00 -1.87079010e+01
 -9.16886711e+00 -7.94295549e+00 -9.05652237e+00 -5.74113417e+00
 -6.10591364e+00 -2.02203131e+00 -4.12211084e+00  1.17135704e+00
 -1.63557148e+00  9.66640055e-01 -3.15932065e-01  1.31371760e+00
  1.16535616e+00  1.28295338e+00  3.51997066e+00  3.28096843e+00
  7.50374126e+00  6.58942127e+00  7.63895130e+00  4.23314619e+00
  3.65474963e+00  3.27826166e+00  4.26220512e+00  5.27219725e+00]",dislike_to_learn
"[-746.57434     85.77869    -43.74581     29.347462   -36.722355
   20.042702   -33.524517    -4.0798635  -22.830069   -10.712581
  -13.734972   -21.085543    -8.617097   -23.70275     -4.5162764
  -18.894964    -2.196049   -11.388513    -3.1583617   -5.5208573
   -5.332148    -0.9227953   -6.6830144    2.7438486   -4.324776
    4.2688055   -1.0116665    5.160795     1.1229801    5.970242
    5.8740234    2.5542088    6.4925594    2.4241168    8.183676
    2.1354477    6.5985827    2.5040603    5.1441946    3.7433846]",dislike_to_learn
"[-6.95166382e+02  8.88673782e+01 -3.10320663e+01  1.07285080e+01
 -3.46845322e+01  5.24507761e+00 -3.05548878e+01 -6.66440678e+00
 -2.22107830e+01 -1.04648485e+01 -1.29502554e+01 -2.38073235e+01
 -7.86661863e+00 -2.10597286e+01 -7.79009199e+00 -1.30646095e+01
 -3.70134020e+00 -1.28610802e+01 -7.73290586e+00 -7.39013338e+00
 -8.79055595e+00 -3.58549452e+00 -6.68057585e+00 -1.28340828e+00
 -5.49818754e+00  4.34898567e+00 -6.03950381e-01  4.38944578e+00
  5.33038521e+00  4.23115015e+00  3.92571425e+00  7.84513712e-01
  3.88865781e+00  1.15154684e+00  6.00962734e+00  5.41440248e+00
  9.91605759e+00  8.02292347e+00  7.62470913e+00  5.35770988e+00]",dislike_to_learn
"[-7.1025018e+02  7.8249863e+01 -2.5505089e+01  1.9139566e+01
 -2.7279335e+01  5.0040054e+00 -3.0423204e+01 -9.8750582e+00
 -2.5456936e+01 -1.6069229e+01 -1.3888950e+01 -2.0491663e+01
 -1.0201199e+01 -2.2526941e+01 -8.4377766e+00 -1.6464676e+01
 -5.8019018e+00 -1.0165243e+01 -5.2150397e+00 -7.0891147e+00
 -6.2550049e+00  2.9073778e-01 -5.4520497e+00  4.9535351e+00
  1.7364578e-02  2.1317368e+00 -1.1427518e+00  2.1549459e+00
  1.6907452e+00  4.0798984e+00  5.2501092e+00  2.9586642e+00
  6.6589885e+00  2.5845637e+00  6.8935456e+00  5.0788922e+00
  7.8896103e+00  4.4519396e+00  4.1930780e+00  4.6121984e+00]",dislike_to_learn
"[-7.1928882e+02  6.8919571e+01 -3.4779758e+01  2.1455818e+01
 -3.3080620e+01  3.7554212e+00 -3.4457752e+01 -6.9846683e+00
 -2.4430992e+01 -1.3483447e+01 -7.7438002e+00 -1.7015480e+01
 -8.4792547e+00 -1.8373466e+01 -1.0312440e+00 -1.4645326e+01
 -1.8900203e+00 -9.2767000e+00 -8.3034000e+00 -5.5495768e+00
 -6.6785707e+00 -1.7629398e+00 -3.3865142e+00  2.0431576e+00
 -4.6799521e+00  3.8049636e+00 -1.4538982e+00  4.5912963e-01
 -4.9855015e-01  1.4220619e+00  3.7672496e+00  8.1992930e-01
  4.3937626e+00  1.6554819e+00  4.7112141e+00  3.3211391e+00
  8.1101389e+00  5.5244751e+00  6.7963958e+00  5.5111694e+00]",dislike_to_learn
"[-6.0795691e+02  7.1276245e+01 -5.4638042e+01  7.2933674e+00
 -2.9663008e+01 -1.0876936e+01 -3.3994793e+01 -1.8393740e+01
 -2.5446167e+01 -1.1055141e+01 -1.3008818e+01 -2.2003077e+01
 -7.1021299e+00 -1.9251875e+01 -6.2184033e+00 -8.4764824e+00
 -2.7249634e+00  1.5715960e-02  9.5054889e-01 -5.6711774e+00
 -3.9070666e+00  2.3422322e+00 -4.3936772e+00 -1.1540481e+00
 -4.1955500e+00 -5.8783209e-01  3.4305787e-01  3.3533313e+00
 -2.5139730e+00 -1.3421600e+00  5.4501972e+00  3.9123902e+00
  4.9668937e+00  2.6033752e+00  3.6996152e+00  1.7762078e+00
  4.4557705e+00  2.3588755e+00  5.8270240e+00  9.8683596e+00]",dislike_to_learn
